Site,Layer,Unit,GridX,GridY,X (nm),Y (nm),EdgeDistance (nm),Area (nm2),MinorLength,MajorLength,Eccentricity ,RMSDeviation,RMSDeviationPercentage,ROI Deviation,StdSlope
3,32,0,3,8,-1.56E-06,1.12E-06,4.51E-08,10059.3799,112.7404299,113.6060977,0.123214246,1.983747022,1.746162453,35.46267741,0.540097254
3,32,0,4,8,-1.41E-06,1.12E-06,4.00E-08,10107.042,110.6715679,116.2781542,0.306772168,1.773199552,1.524963622,34.14792001,0.526773838
3,32,0,5,8,-1.25E-06,1.12E-06,3.79E-08,10558.9615,110.9313059,121.1929062,0.40270829,1.984909051,1.637809599,34.34259629,0.519616797
3,32,0,6,8,-1.09E-06,1.12E-06,3.88E-08,10193.7258,109.8456127,118.1572436,0.368428246,1.214002233,1.027446305,32.8743496,0.48744676
3,32,0,7,8,-9.36E-07,1.12E-06,4.08E-08,10024.9571,107.5200887,118.7142988,0.423909359,1.605629222,1.352515442,32.72782061,0.475479598
3,32,0,8,8,-7.79E-07,1.12E-06,3.64E-08,9693.20103,111.0059764,111.1811029,0.056105358,1.445306191,1.299956696,32.12975045,0.433221202
3,32,0,9,8,-6.23E-07,1.12E-06,3.97E-08,10425.2122,110.4218543,120.2098312,0.39524462,2.891842088,2.405661883,31.44150368,0.454545858
3,32,0,10,8,-4.67E-07,1.12E-06,4.20E-08,11093.6206,114.9918422,122.8333787,0.351571078,2.308798015,1.879617771,32.94551032,0.567402844
3,32,0,11,8,-3.08E-07,1.12E-06,4.11E-08,10614.7711,115.3975995,117.1180893,0.170776536,0.979241252,0.836114436,33.01814422,0.539270268
3,32,0,12,8,-1.53E-07,1.12E-06,3.91E-08,10714.5573,114.361784,119.2898327,0.284458205,1.615189756,1.354004545,33.12956251,0.592604832
3,32,0,13,8,3.51E-09,1.12E-06,3.87E-08,10828.5001,115.562342,119.3059462,0.248539298,1.213482364,1.017118092,33.85569772,0.685002814
3,32,0,14,8,1.60E-07,1.12E-06,4.41E-08,10759.6171,113.7784164,120.4057018,0.327189608,1.250532578,1.038599135,33.95860311,0.60803065
3,32,0,15,8,3.19E-07,1.12E-06,3.84E-08,11092.8496,113.9333884,123.9658988,0.394093386,1.077349993,0.869069642,33.62029776,0.630771924
3,32,0,16,8,4.72E-07,1.12E-06,3.90E-08,10864.9488,111.1275163,124.4847631,0.450651933,0.918159294,0.737567612,33.83983366,0.627657538
3,32,0,17,8,6.31E-07,1.12E-06,4.03E-08,10759.3489,109.8105167,124.7533386,0.474563879,1.185801063,0.950516496,34.69686097,0.61471244
3,32,0,18,8,7.89E-07,1.12E-06,3.94E-08,10847.2914,110.6878778,124.7760883,0.461592535,1.013556333,0.812300135,34.02387613,0.506110107
3,32,0,19,8,9.44E-07,1.12E-06,3.88E-08,11089.484,116.0100479,121.7098859,0.302439284,1.774529019,1.457999082,34.66049244,0.535730853
3,32,0,20,8,1.10E-06,1.12E-06,3.51E-08,10581.557,110.277989,122.1717683,0.430381531,1.683882306,1.378290852,34.07881782,0.477959218
3,32,0,21,8,1.26E-06,1.12E-06,3.92E-08,10286.837,113.6234205,115.2720775,0.168523183,1.415947996,1.228352978,34.15515818,0.46116995
3,32,0,22,8,1.41E-06,1.12E-06,3.78E-08,10834.169,116.263201,118.648827,0.199521802,1.88945954,1.59248059,35.18545811,0.502791829
3,32,0,23,8,1.57E-06,1.12E-06,3.81E-08,10376.711,111.5762304,118.4126658,0.334865291,1.384816598,1.169483508,35.58566765,0.533334179
3,32,0,24,8,1.73E-06,1.12E-06,3.92E-08,10326.3552,113.2142727,116.1330946,0.222789483,0.985980546,0.849009104,36.46892057,0.478221195
3,32,0,25,8,1.88E-06,1.12E-06,4.20E-08,9824.10049,110.0551343,113.6560627,0.249722975,2.060298266,1.812748231,36.19452527,0.474025766
3,32,1,0,0,-2.04E-06,7.29E-07,3.79E-08,10212.914,105.4099693,123.3610645,0.519478866,2.615850863,2.120483374,36.98741878,0.434668254
3,32,1,1,0,-1.88E-06,7.29E-07,4.03E-08,10795.2276,109.8217751,125.1565164,0.479621488,2.813082467,2.247651619,38.67431141,0.62347606
3,32,1,2,0,-1.72E-06,7.28E-07,3.84E-08,9729.41847,104.755237,118.2554754,0.463993956,1.929071538,1.631274604,37.86695986,0.559106
3,32,1,3,0,-1.56E-06,7.30E-07,3.59E-08,10718.028,112.4099919,121.4003932,0.377660309,1.785875404,1.47106229,36.88649379,0.519674806
3,32,1,4,0,-1.41E-06,7.29E-07,3.96E-08,10786.6037,114.5191756,119.9269067,0.296901506,1.755641702,1.463926445,37.35787002,0.546272297
3,32,1,5,0,-1.25E-06,7.29E-07,3.90E-08,9807.82532,108.1636005,115.4520651,0.349677294,2.080747538,1.802260995,36.35054939,0.486412139
3,32,1,6,0,-1.09E-06,7.31E-07,3.96E-08,9870.97389,107.4793667,116.9351355,0.393938891,2.233853677,1.910335732,33.93380519,0.46541029
3,32,1,7,0,-9.39E-07,7.32E-07,3.68E-08,9862.03878,106.7694608,117.6060803,0.419280722,1.976749708,1.680822712,35.25572833,0.538361231
3,32,1,8,0,-7.81E-07,7.29E-07,3.88E-08,10147.8085,108.9170074,118.6278561,0.396255616,2.226900824,1.877215772,35.05833294,0.446571541
3,32,1,9,0,-6.25E-07,7.30E-07,3.73E-08,10150.4009,110.8840196,116.5532415,0.308083316,1.709544407,1.466749775,34.4903432,0.453263782
3,32,1,10,0,-4.68E-07,7.32E-07,3.89E-08,10990.631,114.5843158,122.1258419,0.345963669,2.083363961,1.705915742,34.86420862,0.545793706
3,32,1,11,0,-3.13E-07,7.31E-07,3.79E-08,10136.7584,109.1480964,118.2477944,0.384690752,1.64695939,1.392803475,34.07504071,0.572639267
3,32,1,12,0,-1.55E-07,7.36E-07,3.64E-08,10508.3005,112.5013137,118.9282455,0.324284542,1.764711219,1.483845333,34.19145237,0.548408321
3,32,1,13,0,3.91E-09,7.34E-07,4.22E-08,10276.0381,109.7190986,119.2486845,0.391715366,1.92328757,1.612837557,33.24713184,0.41524473
3,32,1,14,0,1.59E-07,7.33E-07,3.72E-08,10542.3268,110.6404242,121.3201006,0.410254476,2.114046936,1.742536418,33.56852717,0.532866635
3,32,1,15,0,3.18E-07,7.33E-07,3.69E-08,11466.6877,115.6760827,126.2131282,0.400002905,3.68520481,2.919826853,33.07697222,0.555110851
3,32,1,16,0,4.71E-07,7.34E-07,3.42E-08,10325.0306,112.713355,116.6342473,0.257106745,2.17327274,1.863322986,33.02152248,0.525167798
3,32,1,17,0,6.27E-07,7.32E-07,3.62E-08,11157.4945,116.1851877,122.2717242,0.311576027,2.424453729,1.982840878,33.55433013,0.492972351
3,32,1,18,0,7.84E-07,7.32E-07,4.48E-08,10609.2643,114.4372874,118.0396282,0.245162748,3.189250318,2.70184714,33.90500111,0.601364156
3,32,1,19,0,9.42E-07,7.34E-07,3.99E-08,10173.6589,108.0895114,119.8405349,0.431851963,2.236722111,1.866415327,34.19980063,0.618740328
3,32,1,20,0,1.10E-06,7.35E-07,3.65E-08,10066.6133,109.98825,116.5325408,0.330398537,2.142706732,1.838719655,33.631524,0.485350225
3,32,1,21,0,1.26E-06,7.34E-07,3.68E-08,10614.6188,112.0686356,120.5953152,0.369338078,3.312172552,2.746518426,34.99964066,0.535093778
3,32,1,22,0,1.41E-06,7.33E-07,3.99E-08,9770.16164,110.5713321,112.5043529,0.184575926,2.480648517,2.20493559,36.6366148,0.431792446
3,32,1,23,0,1.57E-06,7.33E-07,3.87E-08,10053.6834,110.6216777,115.7164453,0.293458006,2.216014608,1.915038611,36.99758384,0.626636122
3,32,1,24,0,1.73E-06,7.32E-07,3.89E-08,10476.5944,113.3620405,117.6691442,0.268080592,1.462622268,1.242995586,37.75689266,0.477121449
3,32,1,25,0,1.88E-06,7.31E-07,3.78E-08,9744.33492,106.7564071,116.2166553,0.395192862,1.784661998,1.535633592,37.68129918,0.52850061
3,32,1,0,1,-1.96E-06,5.95E-07,0,10288.7543,114.1563668,114.7553068,0.102035859,1.164587118,1.014843802,45.05769773,0.222366095
3,32,1,1,1,-1.80E-06,5.95E-07,0,10524.049,115.4563432,116.0580267,0.101694584,0.74996596,0.646199131,44.99970507,0.356247889
3,32,1,2,1,-1.65E-06,5.97E-07,0,10907.6041,115.5363294,120.204554,0.27597669,0.638924661,0.53153116,45.18019172,0.410273603
3,32,1,3,1,-1.49E-06,5.96E-07,0,10333.5004,112.4859542,116.965905,0.274108893,0.619492652,0.52963524,44.18009458,0.435317052
3,32,1,4,1,-1.33E-06,5.96E-07,0,10839.3132,114.5260023,120.5057539,0.311097888,1.099836801,0.912684055,43.54568877,0.269609165
3,32,1,5,1,-1.18E-06,5.95E-07,0,11241.9769,118.091071,121.2092457,0.225364813,1.605751638,1.324776529,42.65335874,0.327511208
3,32,1,6,1,-1.02E-06,5.97E-07,0,10817.9344,115.2091308,119.5549506,0.267167804,0.58309837,0.487724152,40.78508269,0.359139396
3,32,1,7,1,-8.62E-07,5.95E-07,0,10809.4438,113.9169538,120.8161816,0.33309057,1.296817015,1.073380236,40.99068144,0.284831749
3,32,1,8,1,-7.05E-07,5.96E-07,0,10588.3043,112.2581568,120.0932578,0.35528456,0.68362567,0.56924567,39.97409157,0.505471527
3,32,1,9,1,-5.48E-07,5.95E-07,0,10375.083,113.7996752,116.0808764,0.197275083,0.834200414,0.718637247,38.5032086,0.297847093
3,32,1,10,1,-3.89E-07,5.95E-07,0,10722.3133,113.3270877,120.4661096,0.339133278,1.288440964,1.069546421,37.82921116,0.343646544
3,32,1,11,1,-2.33E-07,5.96E-07,0,10619.4534,112.4868205,120.2017096,0.352485849,1.064530186,0.885619839,37.02111296,0.369072721
3,32,1,12,1,-7.91E-08,6.00E-07,0,9701.66493,108.4569972,113.8934671,0.305266188,0.915833156,0.804113861,36.02659001,0.42289187
3,32,1,13,1,7.98E-08,5.96E-07,0,10453.8184,111.5078412,119.365732,0.356829243,1.760315417,1.474724268,36.54991234,0.460087519
3,32,1,14,1,2.36E-07,5.98E-07,0,9655.8795,108.9451057,112.8480949,0.260722527,1.194017371,1.058074903,35.30115212,0.433077593
3,32,1,15,1,3.92E-07,5.98E-07,0,9807.24071,111.0450264,112.4495811,0.157559655,1.194431009,1.062192493,35.47291469,0.501653885
3,32,1,16,1,5.48E-07,5.97E-07,0,10096.2154,111.0665217,115.7405541,0.281312223,2.104312297,1.818128756,34.97832814,0.458522779
3,32,1,17,1,7.07E-07,5.98E-07,0,10358.5849,112.3388152,117.4034098,0.290544089,2.208655112,1.881252951,35.77411953,0.43099582
3,32,1,18,1,8.62E-07,5.96E-07,0,10302.9677,109.0242817,120.3231583,0.423073047,1.689232594,1.40391311,37.19234709,0.450219641
3,32,1,19,1,1.02E-06,5.97E-07,0,9848.90133,109.1969611,114.8384582,0.309576635,1.334327875,1.161917267,37.17701794,0.466403131
3,32,1,20,1,1.18E-06,5.98E-07,0,10316.3973,110.7505721,118.6020513,0.357795933,1.245909385,1.050495646,37.91798713,0.362267006
3,32,1,21,1,1.33E-06,5.99E-07,0,9615.81155,109.8718334,111.4319398,0.166748455,1.185361379,1.063753697,38.5155058,0.405851128
3,32,1,22,1,1.49E-06,5.98E-07,0,10711.6629,114.8677414,118.7323146,0.253056971,1.542892879,1.299471743,39.5287753,0.442139591
3,32,1,23,1,1.64E-06,5.96E-07,0,10126.857,112.6265624,114.4837829,0.179393297,1.107453347,0.967345173,39.87170074,0.320099217
3,32,1,24,1,1.80E-06,5.96E-07,0,10185.7412,110.3854732,117.4872762,0.342404663,1.119881327,0.953193711,41.20983435,0.389947515
3,32,1,25,1,1.96E-06,5.97E-07,0,9460.23968,108.0499953,111.4775733,0.246065484,1.357476445,1.21771259,40.46576289,0.291299745
3,32,1,0,2,-2.04E-06,4.65E-07,0,11117.1916,115.4387128,122.6178608,0.337149721,0.739750846,0.603297792,46.3938838,0.413541029
3,32,1,1,2,-1.88E-06,4.64E-07,0,11802.8593,118.6004478,126.7100383,0.352003108,0.915527239,0.72253726,47.8922502,0.368475558
3,32,1,2,2,-1.72E-06,4.66E-07,0,11217.6598,117.2465337,121.8182544,0.271384651,1.077135011,0.88421478,48.76372459,0.371991502
3,32,1,3,2,-1.57E-06,4.65E-07,0,11607.5571,117.1662778,126.1386905,0.370409223,1.529223999,1.212335401,48.50104545,0.373396324
3,32,1,4,2,-1.41E-06,4.66E-07,0,11426.2949,117.6632887,123.6444323,0.307257969,0.411776307,0.333032632,47.68526919,0.384645199
3,32,1,5,2,-1.25E-06,4.66E-07,0,11537.5068,117.3670046,125.1630304,0.347410811,1.484635832,1.186161622,46.75524354,0.416494805
3,32,1,6,2,-1.10E-06,4.68E-07,0,11368.7354,117.1250625,123.5869016,0.319120325,1.094095953,0.885284718,46.58614405,0.376783437
3,32,1,7,2,-9.40E-07,4.66E-07,0,11830.7809,119.5313877,126.0206082,0.316757151,1.512873702,1.200497065,45.98625782,0.383538275
3,32,1,8,2,-7.83E-07,4.67E-07,0,11332.8751,113.9155393,126.6680991,0.437284895,1.235067636,0.97504237,46.09089441,0.382038702
3,32,1,9,2,-6.27E-07,4.65E-07,0,11404.3056,119.0913672,121.9266625,0.214400219,0.787835237,0.646155009,45.49064903,0.428399861
3,32,1,10,2,-4.71E-07,4.67E-07,0,10795.7029,114.316416,120.2409623,0.310027099,0.509605216,0.423819974,45.05423066,0.318395534
3,32,1,11,2,-3.15E-07,4.67E-07,0,11624.7061,118.042287,125.3875698,0.33723815,1.505719679,1.20085243,44.23402051,0.337674503
3,32,1,12,2,-1.58E-07,4.67E-07,0,10840.9731,114.2893932,120.7737244,0.323260307,0.796450384,0.659456672,43.13283486,0.372794244
3,32,1,13,2,6.18E-10,4.66E-07,0,11433.766,114.9211259,126.6775192,0.420711856,0.850789978,0.671618756,42.23289423,0.368821466
3,32,1,14,2,1.58E-07,4.68E-07,0,10616.6955,113.9974747,118.5780354,0.275256167,0.597202082,0.503636344,41.23019573,0.358881779
3,32,1,15,2,3.12E-07,4.66E-07,0,10680.7836,115.0636988,118.1884141,0.228424728,0.589060691,0.498408152,41.84163969,0.299003829
3,32,1,16,2,4.70E-07,4.66E-07,0,11379.7663,118.5164475,122.2544963,0.245391594,1.734494421,1.418757161,41.82573073,0.289708525
3,32,1,17,2,6.27E-07,4.68E-07,0,10836.281,115.3902408,119.5697436,0.262082466,1.21057173,1.012439848,41.93153601,0.367511201
3,32,1,18,2,7.84E-07,4.67E-07,0,10875.4617,113.7571912,121.7247703,0.355846789,0.529819442,0.43526017,42.47626375,0.281563524
3,32,1,19,2,9.41E-07,4.68E-07,0,10576.1855,112.942631,119.2288295,0.320418203,0.925739998,0.776439727,42.81209015,0.314945127
3,32,1,20,2,1.10E-06,4.67E-07,0,10606.4255,114.2257532,118.2265821,0.25794482,1.279824565,1.082518451,42.82019586,0.446651639
3,32,1,21,2,1.25E-06,4.67E-07,0,10597.1658,116.113209,116.2032365,0.039355853,1.662885102,1.431014448,43.29232386,0.38589775
3,32,1,22,2,1.41E-06,4.65E-07,0,10861.7139,114.3517565,120.9387955,0.325523033,1.056500281,0.873582606,44.16304873,0.262690392
3,32,1,23,2,1.57E-06,4.67E-07,0,10718.2194,113.967298,119.7436548,0.306841453,1.159742471,0.968521023,45.46111796,0.432747308
3,32,1,24,2,1.72E-06,4.66E-07,0,10946.7012,116.1840488,119.9628787,0.24901353,0.746073889,0.621920629,46.14263133,0.386717549
3,32,1,25,2,1.88E-06,4.66E-07,0,10856.7665,114.1114288,121.1382997,0.335632556,1.106014582,0.913018083,46.59573894,0.338500975
3,32,1,0,3,-1.96E-06,3.37E-07,0,11940.2422,121.9445699,124.6696648,0.207940506,1.405634844,1.127487466,43.77624834,0.348516361
3,32,1,1,3,-1.81E-06,3.39E-07,0,11298.2153,114.5284557,125.6048945,0.410600764,0.509519762,0.405652792,43.90381447,0.468292833
3,32,1,2,3,-1.65E-06,3.39E-07,0,11441.4579,119.1686478,122.2445414,0.222913658,0.714599802,0.584565817,43.73357826,0.409281634
3,32,1,3,3,-1.49E-06,3.39E-07,0,11544.7374,118.1196302,124.4434662,0.314724508,0.969319773,0.778923797,44.1341383,0.57317269
3,32,1,4,3,-1.33E-06,3.39E-07,0,11534.2456,118.879399,123.5357662,0.271963606,1.045732551,0.846501853,45.12421456,0.413431189
3,32,1,5,3,-1.18E-06,3.39E-07,0,11454.6188,118.3878292,123.1923402,0.276548643,0.894785177,0.726331828,42.93143215,0.42254976
3,32,1,6,3,-0.000001021,3.39E-07,0,11431.3803,114.7928482,126.7926161,0.424646804,0.979844559,0.772793077,43.43921232,0.411892627
3,32,1,7,3,-8.63E-07,3.39E-07,0,11735.9506,118.2467381,126.3686147,0.3527206,0.733278711,0.580269644,45.46414217,0.413319973
3,32,1,8,3,-7.06E-07,3.39E-07,0,11562.2038,119.8732771,122.8084813,0.217324838,0.744617419,0.6063241,46.105136,0.484165952
3,32,1,9,3,-5.49E-07,3.39E-07,0,11686.7167,118.7784007,125.2752173,0.317854059,0.999481407,0.797828517,46.99811896,0.322579654
3,32,1,10,3,-3.92E-07,3.40E-07,0,11211.1629,115.011446,124.1136997,0.375895712,1.106162647,0.891249434,47.11099678,0.393775395
3,32,1,11,3,-2.36E-07,3.40E-07,0,11610.0092,119.061359,124.1571826,0.283552631,0.699425696,0.563338891,47.20820036,0.362556891
3,32,1,12,3,-7.82E-08,3.39E-07,0,11404.4855,117.8463721,123.2167083,0.292009167,1.102535613,0.894793919,46.92613969,0.376124982
3,32,1,13,3,7.69E-08,3.40E-07,0,10988.7956,116.8212015,119.7673789,0.220438675,0.677305295,0.56551734,46.402566,0.320496999
3,32,1,14,3,2.34E-07,3.38E-07,0,11380.8918,116.2822904,124.6157223,0.359547036,1.108109341,0.889221136,47.04776911,0.349108694
3,32,1,15,3,3.92E-07,3.40E-07,0,10890.002,114.9526654,120.6199197,0.302921213,0.747228551,0.619490174,46.2476735,0.330015076
3,32,1,16,3,5.48E-07,3.38E-07,0,11279.1326,117.5822785,122.1360731,0.270516281,0.653456192,0.535023089,46.19565819,0.303741421
3,32,1,17,3,7.05E-07,3.38E-07,0,10818.7421,115.7629743,118.9918489,0.231374579,0.489738727,0.41157334,46.85027658,0.338224276
3,32,1,18,3,8.61E-07,3.39E-07,0,11194.0633,118.8559979,119.9159015,0.13266245,1.007204019,0.839925319,46.87689139,0.33592268
3,32,1,19,3,1.02E-06,3.39E-07,0,11088.8828,114.6327807,123.165503,0.365728731,0.872639416,0.708509603,47.18683345,0.40974054
3,32,1,20,3,1.17E-06,3.39E-07,0,11137.8185,115.9002242,122.3562002,0.320536345,0.81423124,0.665459731,48.29078557,0.381559257
3,32,1,21,3,1.33E-06,3.39E-07,0,10770.6389,113.4673325,120.859486,0.344362415,1.49535921,1.237270866,48.13705246,0.348103895
3,32,1,22,3,1.49E-06,3.40E-07,0,11572.3706,116.6259622,126.3389359,0.384512673,1.360948863,1.077220457,48.81321166,0.322103819
3,32,1,23,3,1.64E-06,3.40E-07,0,11255.2698,118.6577041,120.7730656,0.186342617,0.930279249,0.770270461,49.4376478,0.403524099
3,32,1,24,3,1.80E-06,3.41E-07,0,11166.3736,118.8116948,119.6638812,0.11913138,0.692577941,0.578769411,49.52267546,0.3931215
3,32,1,25,3,1.96E-06,3.40E-07,0,11281.6395,118.9399057,120.7687994,0.173372967,1.237171942,1.024413547,49.57866865,0.35329155
3,32,1,0,4,-2.04E-06,2.09E-07,0,11378.1193,113.433746,127.7139475,0.459484003,1.596292583,1.249896832,41.60138647,0.560609959
3,32,1,1,4,-1.88E-06,2.10E-07,0,11237.4853,113.6627572,125.8812564,0.429774383,0.560319632,0.445117604,41.01706065,0.471550615
3,32,1,2,4,-1.73E-06,2.10E-07,0,11239.3322,115.051155,124.3826042,0.380020999,0.745719835,0.599537081,41.79639619,0.545927176
3,32,1,3,4,-1.57E-06,2.10E-07,0,11577.9194,117.812892,125.1260765,0.336863555,1.096405541,0.876240646,41.08403478,0.389236986
3,32,1,4,4,-0.000001412,2.11E-07,0,11809.0496,122.3981456,122.8429473,0.08502166,1.517066375,1.234964163,42.56026877,0.445136343
3,32,1,5,4,-1.26E-06,2.10E-07,0,11472.3364,115.3902691,126.5880779,0.411208393,0.742511423,0.586557151,42.44644726,0.431328968
3,32,1,6,4,-1.10E-06,2.10E-07,0,11350.1631,116.2084144,124.358263,0.35605563,1.111163292,0.893517861,41.53246272,0.508524845
3,32,1,7,4,-9.42E-07,2.10E-07,0,11532.5131,116.5573269,125.9779388,0.379430733,0.962769032,0.764236216,42.11024126,0.53313906
3,32,1,8,4,-7.85E-07,2.09E-07,0,11755.7642,118.0832149,126.757253,0.363562804,0.767989763,0.605874413,43.34213352,0.499977564
3,32,1,9,4,-6.29E-07,2.10E-07,0,11642.6914,118.565845,125.0270275,0.317310457,1.633482421,1.306503445,44.92542159,0.457325124
3,32,1,10,4,-4.71E-07,2.11E-07,0,11682.9267,119.1079816,124.888056,0.300702607,1.451351114,1.162121632,46.22017968,0.300899897
3,32,1,11,4,-3.16E-07,2.11E-07,0,11582.7825,119.2472438,123.6729362,0.265123203,0.86448208,0.699006676,46.58393559,0.467852607
3,32,1,12,4,-1.58E-07,2.10E-07,0,11157.3655,116.5764699,121.8599177,0.29126218,0.912743891,0.749010757,47.85706723,0.294900475
3,32,1,13,4,-1.88E-09,2.09E-07,0,11405.4305,115.7671667,125.4401018,0.385068447,0.582770681,0.464580842,47.20971169,0.390524282
3,32,1,14,4,1.56E-07,2.09E-07,0,11786.7544,115.70128,129.7078296,0.452006551,1.118110052,0.86202202,47.65674064,0.260346593
3,32,1,15,4,3.13E-07,2.10E-07,0,11376.4208,117.2448618,123.5440826,0.315238853,0.766930827,0.620775039,47.49917547,0.241028003
3,32,1,16,4,4.68E-07,2.08E-07,0,11260.5685,117.2863209,122.242739,0.281864252,0.918538634,0.751405475,47.51162032,0.366921541
3,32,1,17,4,6.25E-07,2.11E-07,0,11079.9915,116.4845312,121.1103587,0.273736037,0.478113637,0.394775181,48.05785549,0.26050788
3,32,1,18,4,7.80E-07,2.11E-07,0,11112.4003,116.2726172,121.685982,0.294946873,0.656548066,0.539542891,48.04443515,0.333628875
3,32,1,19,4,9.40E-07,2.12E-07,0,11278.0471,117.0302875,122.7003366,0.30047574,0.824890439,0.672280503,47.69411107,0.399202632
3,32,1,20,4,1.09E-06,2.10E-07,0,11892.3,119.0183841,127.2219152,0.353279185,1.434888645,1.127862793,48.61105926,0.3848332
3,32,1,21,4,1.25E-06,2.12E-07,0,11186.6582,118.1836152,120.5183611,0.195882031,1.258784552,1.044475332,47.80907236,0.324746441
3,32,1,22,4,1.41E-06,2.12E-07,0,11372.6279,116.2518594,124.5578325,0.359055181,0.808276277,0.64891646,48.15042674,0.38348913
3,32,1,23,4,1.56E-06,2.11E-07,0,10626.1563,109.0453645,124.0735223,0.477048454,1.42736452,1.150418311,48.80811578,0.418241218
3,32,1,24,4,1.72E-06,2.12E-07,0,11167.6171,117.0235388,121.5059113,0.269108594,1.083203948,0.891482511,49.04716496,0.270542786
3,32,1,25,4,1.88E-06,2.11E-07,0,11731.4301,119.2348938,125.273067,0.306719632,1.66097514,1.325883672,49.28296248,0.279502504
3,32,1,0,5,-1.96E-06,8.37E-08,0,10861.1771,114.045997,121.2570424,0.339708108,1.217348928,1.003940805,40.87809387,0.487421832
3,32,1,1,5,-1.81E-06,8.45E-08,0,11214.3034,115.667622,123.4441792,0.349320098,0.590904811,0.478681793,42.80703517,0.548279517
3,32,1,2,5,-1.65E-06,8.14E-08,0,11131.2331,116.2482123,121.9177988,0.301403625,0.911934753,0.747991484,43.39280882,0.418007207
3,32,1,3,5,-1.49E-06,8.33E-08,0,11244.0689,117.5099406,121.8313374,0.263974434,0.526594255,0.432232188,43.83952323,0.378218233
3,32,1,4,5,-1.34E-06,8.34E-08,0,11449.8525,115.4664505,126.2566312,0.404500648,0.617689501,0.489233314,43.21616741,0.326714459
3,32,1,5,5,-1.18E-06,8.37E-08,0,10912.5611,114.0724483,121.8024559,0.35057003,0.963168912,0.790763129,43.52870957,0.435093997
3,32,1,6,5,-1.02E-06,8.41E-08,0,11163.7411,113.4495934,125.2901506,0.424357126,0.642020656,0.512427077,44.41623711,0.537535711
3,32,1,7,5,-8.64E-07,8.37E-08,0,11304.3403,118.9495846,121.0019621,0.183399431,0.771028865,0.637203605,44.80040227,0.376607177
3,32,1,8,5,-7.09E-07,8.46E-08,0,11470.4268,116.7269251,125.1176717,0.360039247,0.812770274,0.649604699,45.96347256,0.497423175
3,32,1,9,5,-5.51E-07,8.12E-08,0,11158.0518,116.8521467,121.5799048,0.276151967,0.891405209,0.733184657,46.30669363,0.32898634
3,32,1,10,5,-3.95E-07,8.22E-08,0,11388.4893,117.533289,123.3716433,0.303985396,0.644276896,0.522224459,47.26584932,0.350179896
3,32,1,11,5,-2.37E-07,8.25E-08,0,11313.5548,116.4657059,123.6833222,0.336609346,1.071422974,0.866263094,47.75406092,0.410163248
3,32,1,12,5,-7.97E-08,8.33E-08,0,10899.3845,115.0603217,120.6108863,0.299871598,1.131430055,0.938082863,46.80813115,0.320748527
3,32,1,13,5,7.58E-08,8.29E-08,0,11497.5779,119.1122775,122.9022836,0.246422724,1.149942934,0.935656279,46.77773906,0.326190539
3,32,1,14,5,2.33E-07,8.38E-08,0,11483.9737,117.4774971,124.4651092,0.330348964,1.575192405,1.265569455,46.65802766,0.32554382
3,32,1,15,5,3.91E-07,8.15E-08,0,10915.5733,114.1713573,121.7305288,0.346899198,0.937354273,0.770023989,46.32346782,0.365338723
3,32,1,16,5,5.46E-07,8.24E-08,0,10775.3661,115.8537521,118.4219071,0.20712959,0.803317856,0.678352407,47.18229027,0.284332456
3,32,1,17,5,7.01E-07,8.34E-08,0,11548.9934,119.5645543,122.9849037,0.234198219,0.837562754,0.681028914,46.8587622,0.233175613
3,32,1,18,5,8.59E-07,8.30E-08,0,11022.2274,115.9722473,121.0111571,0.28556294,0.942898638,0.779183226,46.76087921,0.204337955
3,32,1,19,5,1.02E-06,8.12E-08,0,11365.4256,119.3009629,121.297507,0.180689958,1.251348073,1.031635442,47.96398954,0.321282101
3,32,1,20,5,1.17E-06,8.27E-08,0,11119.2228,117.6126164,120.3734316,0.212943197,0.988383428,0.821097659,48.14578864,0.294132267
3,32,1,21,5,1.33E-06,8.58E-08,0,11267.7052,119.468472,120.0859747,0.101281295,0.773689416,0.644279582,48.37333873,0.296649347
3,32,1,22,5,1.49E-06,8.30E-08,0,11633.8335,117.7277365,125.8213009,0.352865299,1.246733855,0.990876621,48.9844974,0.330830031
3,32,1,23,5,1.64E-06,8.33E-08,0,10952.6417,113.15077,123.2456183,0.396368223,0.912127634,0.7400893,49.43110684,0.305200054
3,32,1,24,5,1.80E-06,8.36E-08,0,11128.2352,116.8842746,121.2216888,0.265106428,1.218632884,1.005292778,48.98663565,0.342693208
3,32,1,25,5,1.96E-06,8.40E-08,0,11094.4222,112.8634527,125.1588249,0.432233243,1.015988131,0.811759085,48.96253617,0.315329798
3,32,1,0,6,-2.04E-06,-4.39E-08,0,11186.4797,112.6390974,126.448708,0.454417483,0.805616678,0.637109458,46.9817164,0.293273938
3,32,1,1,6,-1.89E-06,-4.48E-08,0,11134.717,115.9474244,122.2723331,0.317459129,0.969508121,0.792908826,47.60167995,0.405840326
3,32,1,2,6,-1.73E-06,-4.50E-08,0,11123.5438,115.3399243,122.7930049,0.343086799,0.750751778,0.61139621,48.5555736,0.355072155
3,32,1,3,6,-1.57E-06,-4.28E-08,0,11238.5217,119.2048102,120.0398732,0.117748462,0.601968045,0.50147341,48.55191329,0.330567156
3,32,1,4,6,-1.41E-06,-4.38E-08,0,11512.1116,117.7083034,124.5254187,0.326331961,1.162540167,0.933576598,48.20147452,0.362401033
