Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 78_572,7.03871278488577E-16,8.49172507139227E-16,1.00901224579234E-07,1.17919923492416E-07,8.54470040521984E-16, 2.89557021626365E-15,8.43331201516562E-16,0.917433547516723, 120.56184387207, 0.980671414038657, 5.639648E-08, 5.639648E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 178_570,7.65569538895512E-16,9.17807258361143E-16,1.06235512286869E-07,1.24755861086179E-07,9.14096307570762E-16, 3.14898676051887E-15,9.45553149294461E-16,0.925100237738476, 116.049476623535, 0.971283001389532, 5.383301E-08, 5.554199E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1008_570,7.07887141591987E-16,8.55743919490262E-16,1.03110759245308E-07,1.19628907890856E-07,8.9059823243282E-16, 2.94774934374984E-15,8.90145124324531E-16,0.850300841805198, 72.7907409667969, 0.967082294264339, 5.383301E-08, 5.554199E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1200_572,7.21029966294056E-16,8.68886744192331E-16,1.02817543693715E-07,1.21337892289297E-07,9.17667209125505E-16, 2.95708384092145E-15,8.9152155286382E-16,0.889735271896187, 120.232887268066, 0.975308641975309, 5.639648E-08, 5.383301E-08, 5.46875E-08, 5.126953E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1382_572,7.79077442061527E-16,9.31680239991104E-16,1.0573496242669E-07,1.24755861086179E-07,8.81572429643781E-16, 3.1589280638889E-15,9.71108768587834E-16,0.90108232764681, 87.7018356323242, 0.975765889346136, 5.46875E-08, 5.383301E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1478_572,8.07188483785396E-16,9.61616674034705E-16,1.06943396863088E-07,1.2646484548462E-07,9.10578540952255E-16, 3.29686760681353E-15,9.98854709203688E-16,0.934186885776244, 98.6562728881836, 0.980053191489362, 5.297852E-08, 5.297852E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2218_572,7.37093418707696E-16,8.87140667389649E-16,1.03525428269933E-07,1.23046876687738E-07,8.57426737033992E-16, 3.00298452588308E-15,9.19997741759325E-16,0.948521176254661, 153.503433227539, 0.97536231884058, 5.639648E-08, 5.554199E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2312_570,7.32347398676393E-16,8.80569255038614E-16,1.02316993629808E-07,1.21337892289297E-07,8.24136026332518E-16, 2.97324868319699E-15,9.19997741759325E-16,0.940442286340671, 104.210632324219, 0.975206611570248, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2590_572,8.18140837703787E-16,9.75489655664667E-16,1.09653481389341E-07,1.2817382988306E-07,9.38040751080146E-16, 3.34487608532688E-15,1.02497974639585E-15,0.97038372240561, 84.0581207275391, 0.971812662619254, 5.46875E-08, 5.383301E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3426_572,7.69950480462868E-16,9.2510882764007E-16,1.06650181617084E-07,1.2817382988306E-07,9.23708244743791E-16, 3.13599023550855E-15,9.77388035584067E-16,0.977209230667307, 138.683959960938, 0.966987620357634, 5.383301E-08, 5.297852E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3518_572,8.1887099463168E-16,9.79140440304131E-16,1.11069250338052E-07,1.31591798679942E-07,1.0205094945029E-15, 3.38583511029005E-15,1.04665468424138E-15,0.967902949093289, 143.277282714844, 0.960188356164384, 5.639648E-08, 5.46875E-08, 5.46875E-08, 5.126953E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 732_572,8.11934503816699E-16,9.71838871025203E-16,1.11863015647961E-07,1.29882814281501E-07,1.02506240797938E-15, 3.44794290037397E-15,1.01438114076421E-15,0.897492878980616, 110.094673156738, 0.955737000429738, 5.383301E-08, 5.554199E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1104_574,8.14124974600377E-16,9.74029341808882E-16,1.10568700376009E-07,1.31591798679942E-07,9.46321720775554E-16, 3.30591874952123E-15,1.02455940629578E-15,0.931396456918952, 96.9954071044922, 0.967462039045553, 5.383301E-08, 5.297852E-08, 5.46875E-08, 5.297852E-08
