name of the site,location(x_y),area, areaX, perimeter, perimeterX, areaEnclosingCircle, areaFitEllipse, areaMinAreaRectangle, eccentricity, orientation, convexity, 0degDiam, 45degDiam, 90degDiam, 135degDiam
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 776_648,7.48E-16,9.01E-16,1.05E-07,1.26E-07,8.26E-16,3.03E-15,9.62E-16,0.97740769,86.02425385,0.969725639,5.90E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1242_646,7.91E-16,9.46E-16,1.07E-07,1.28E-07,8.81E-16,3.19E-15,1.01E-15,0.956719142,77.4900589,0.972608891,5.81E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1520_646,7.38E-16,8.88E-16,1.04E-07,1.23E-07,8.19E-16,2.99E-15,9.46E-16,0.96075344,42.74290848,0.973975904,5.81E-08,5.73E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1984_646,7.26E-16,8.74E-16,1.02E-07,1.21E-07,8.21E-16,2.94E-15,9.15E-16,0.944018387,115.6102982,0.97595682,5.81E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2264_646,7.57E-16,9.06E-16,1.03E-07,1.21E-07,8.40E-16,3.09E-15,9.20E-16,0.933119802,82.53331757,0.981078524,5.98E-08,5.81E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2916_648,7.79E-16,9.33E-16,1.06E-07,1.26E-07,8.78E-16,3.16E-15,9.99E-16,0.947993494,93.19199371,0.974429224,5.64E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3008_648,7.26E-16,8.75E-16,1.03E-07,1.21E-07,8.17E-16,2.97E-15,9.17E-16,0.949447836,86.17869568,0.969283276,5.81E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3098_646,7.56E-16,9.08E-16,1.04E-07,1.25E-07,8.33E-16,3.07E-15,9.73E-16,0.97713593,59.72110367,0.974141984,6.07E-08,5.81E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3378_648,7.70E-16,9.21E-16,1.05E-07,1.25E-07,8.30E-16,3.11E-15,9.73E-16,0.991974724,106.1925201,0.978190255,5.90E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3470_648,7.83E-16,9.37E-16,1.06E-07,1.26E-07,8.48E-16,3.16E-15,1.00E-15,0.979571613,67.8955307,0.974545455,5.90E-08,5.64E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 4030_648,7.25E-16,8.73E-16,1.02E-07,1.21E-07,8.01E-16,2.93E-15,9.20E-16,0.983958354,115.9349899,0.974975466,5.81E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 126_650,7.43E-16,8.93E-16,1.03E-07,1.23E-07,8.33E-16,3.01E-15,9.46E-16,0.929652056,91.26351929,0.976030681,5.98E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 872_650,7.62E-16,9.13E-16,1.04E-07,1.25E-07,8.41E-16,3.10E-15,9.73E-16,0.956472714,87.12148285,0.976145931,5.73E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 964_650,7.47E-16,8.98E-16,1.04E-07,1.25E-07,8.27E-16,3.02E-15,9.73E-16,0.972046005,93.31022644,0.971958175,5.90E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1056_650,7.18E-16,8.66E-16,1.01E-07,1.21E-07,7.86E-16,2.91E-15,9.20E-16,0.965113091,107.3682861,0.975706495,5.64E-08,5.55E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1706_650,7.32E-16,8.82E-16,1.04E-07,1.23E-07,7.98E-16,2.96E-15,9.46E-16,0.99283711,127.7692261,0.971885603,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2172_648,7.32E-16,8.81E-16,1.02E-07,1.23E-07,8.16E-16,2.98E-15,9.40E-16,0.945210411,75.07346344,0.974259349,5.73E-08,5.73E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2542_650,7.57E-16,9.09E-16,1.05E-07,1.25E-07,8.42E-16,3.06E-15,9.70E-16,0.981710317,120.727623,0.97370892,5.90E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1662_722,6.30E-16,7.70E-16,9.57E-08,1.16E-07,7.22E-16,2.54E-15,8.06E-16,0.928407032,84.18141174,0.972927242,5.55E-08,5.64E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2588_724,6.96E-16,8.42E-16,1.01E-07,1.20E-07,7.89E-16,2.83E-15,8.67E-16,0.959792271,87.68880463,0.97294538,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3704_724,6.54E-16,7.96E-16,9.77E-08,1.16E-07,7.33E-16,2.66E-15,8.43E-16,0.947357184,97.35793304,0.968631693,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3794_722,7.22E-16,8.70E-16,1.02E-07,1.21E-07,8.00E-16,2.93E-15,9.20E-16,0.953749455,74.98407745,0.972946385,5.81E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 80_726,7.23E-16,8.73E-16,1.03E-07,1.23E-07,8.07E-16,2.91E-15,9.31E-16,0.93932011,96.81583405,0.970602646,5.73E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 172_726,7.26E-16,8.75E-16,1.03E-07,1.23E-07,8.39E-16,2.93E-15,9.46E-16,0.917275307,99.26609802,0.971652004,5.90E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 450_726,7.18E-16,8.68E-16,1.03E-07,1.23E-07,8.07E-16,2.91E-15,9.46E-16,0.952540238,82.42258453,0.968980798,5.90E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 824_726,6.72E-16,8.13E-16,9.80E-08,1.15E-07,7.58E-16,2.76E-15,8.18E-16,0.964964152,99.17346191,0.979255319,5.81E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 916_726,6.78E-16,8.19E-16,9.80E-08,1.15E-07,7.63E-16,2.80E-15,8.18E-16,0.946588036,86.16143799,0.97994723,5.90E-08,5.73E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1752_726,6.66E-16,8.08E-16,9.72E-08,1.16E-07,7.57E-16,2.70E-15,8.41E-16,0.932701796,98.77822113,0.979066023,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1940_724,7.03E-16,8.49E-16,1.01E-07,1.20E-07,7.88E-16,2.84E-15,8.94E-16,0.956361658,68.24811554,0.971731449,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2028_726,7.04E-16,8.50E-16,1.01E-07,1.20E-07,7.94E-16,2.86E-15,8.94E-16,0.938394033,80.20327759,0.975708502,6.07E-08,5.73E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2124_724,6.65E-16,8.08E-16,9.79E-08,1.18E-07,7.30E-16,2.69E-15,8.59E-16,0.974664713,109.9465408,0.973290598,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2218_726,6.75E-16,8.19E-16,9.89E-08,1.18E-07,7.63E-16,2.72E-15,8.69E-16,0.939104404,110.8755264,0.972631579,5.98E-08,5.73E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2312_724,7.20E-16,8.66E-16,1.01E-07,1.20E-07,8.10E-16,2.93E-15,8.92E-16,0.946766309,85.80007935,0.978649454,5.73E-08,5.64E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2404_724,6.66E-16,8.06E-16,9.70E-08,1.15E-07,7.52E-16,2.73E-15,8.18E-16,0.948123589,86.02735138,0.978529254,5.73E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2772_724,7.31E-16,8.77E-16,1.01E-07,1.20E-07,8.04E-16,2.98E-15,8.94E-16,0.974236563,72.71230316,0.981844946,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3236_726,6.75E-16,8.18E-16,9.89E-08,1.18E-07,7.56E-16,2.75E-15,8.43E-16,0.95926059,93.39082336,0.976228209,5.98E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3330_726,6.52E-16,7.95E-16,9.74E-08,1.18E-07,7.38E-16,2.64E-15,8.54E-16,0.946047604,94.73326874,0.970141151,5.98E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3978_724,6.99E-16,8.45E-16,1.00E-07,1.20E-07,7.88E-16,2.82E-15,8.94E-16,0.964666876,93.26399231,0.974059003,5.98E-08,5.81E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 546_728,6.67E-16,8.12E-16,9.91E-08,1.20E-07,7.57E-16,2.69E-15,8.76E-16,0.93311709,102.402092,0.967178401,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 730_728,6.79E-16,8.21E-16,9.82E-08,1.16E-07,7.57E-16,2.75E-15,8.43E-16,0.969440305,97.58703613,0.979462875,5.90E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1004_726,6.61E-16,8.05E-16,9.89E-08,1.18E-07,7.73E-16,2.68E-15,8.50E-16,0.926090327,92.42319489,0.969469738,5.98E-08,5.90E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1100_726,6.67E-16,8.11E-16,9.89E-08,1.18E-07,7.59E-16,2.71E-15,8.64E-16,0.960833087,106.3421936,0.973375932,5.98E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1194_726,6.87E-16,8.33E-16,1.00E-07,1.20E-07,7.80E-16,2.79E-15,8.94E-16,0.946584121,84.72821808,0.972121838,5.81E-08,5.73E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1288_728,6.51E-16,7.91E-16,9.70E-08,1.15E-07,7.41E-16,2.64E-15,8.18E-16,0.926686858,81.01663971,0.97431694,5.90E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1380_726,7.35E-16,8.86E-16,1.05E-07,1.25E-07,8.17E-16,2.96E-15,9.46E-16,0.957999303,86.6945343,0.971042471,5.90E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1474_728,6.91E-16,8.36E-16,9.99E-08,1.18E-07,7.78E-16,2.84E-15,8.67E-16,0.965367656,115.5823441,0.975785677,5.81E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1568_726,7.36E-16,8.86E-16,1.04E-07,1.23E-07,8.23E-16,2.97E-15,9.44E-16,0.931760737,82.0439682,0.972516876,5.73E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2680_726,7.50E-16,9.00E-16,1.04E-07,1.23E-07,8.06E-16,3.03E-15,9.46E-16,0.990463897,89.17347717,0.977640343,5.98E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2866_726,7.22E-16,8.70E-16,1.02E-07,1.21E-07,8.05E-16,2.93E-15,9.20E-16,0.947386744,103.2992096,0.972946385,5.81E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2964_726,6.72E-16,8.17E-16,9.91E-08,1.20E-07,7.60E-16,2.71E-15,8.75E-16,0.9273105,81.77011871,0.967419863,5.64E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3050_728,7.04E-16,8.52E-16,1.03E-07,1.23E-07,7.92E-16,2.84E-15,9.19E-16,0.948503711,120.3473282,0.966399198,5.98E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3424_728,6.78E-16,8.21E-16,9.99E-08,1.18E-07,7.60E-16,2.75E-15,8.43E-16,0.95353158,92.97849274,0.975302154,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3516_728,6.57E-16,7.99E-16,9.77E-08,1.16E-07,7.60E-16,2.66E-15,8.43E-16,0.903748507,99.15626526,0.974011911,5.73E-08,5.55E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3606_726,7.29E-16,8.78E-16,1.03E-07,1.23E-07,8.15E-16,2.96E-15,9.46E-16,0.951818152,85.62731934,0.969873664,5.90E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3888_728,6.85E-16,8.31E-16,1.00E-07,1.21E-07,7.73E-16,2.77E-15,8.86E-16,0.940315483,82.52409363,0.971014493,5.81E-08,5.55E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 358_728,7.03E-16,8.48E-16,1.00E-07,1.20E-07,8.11E-16,2.83E-15,8.92E-16,0.907150967,91.60314941,0.978150407,5.73E-08,5.73E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 636_730,6.63E-16,8.05E-16,9.82E-08,1.16E-07,7.46E-16,2.70E-15,8.43E-16,0.956129527,98.00802612,0.970603955,5.90E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1844_730,7.44E-16,8.97E-16,1.05E-07,1.26E-07,8.36E-16,3.00E-15,9.58E-16,0.948912552,94.62560272,0.966334756,5.81E-08,5.73E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3146_730,6.91E-16,8.40E-16,1.02E-07,1.21E-07,8.05E-16,2.79E-15,9.07E-16,0.923875459,86.87776947,0.966326531,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2452_798,6.90E-16,8.37E-16,1.01E-07,1.21E-07,7.86E-16,2.79E-15,9.03E-16,0.945721914,71.8188324,0.965763924,5.64E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 220_800,6.91E-16,8.37E-16,1.01E-07,1.20E-07,8.10E-16,2.81E-15,8.94E-16,0.920578087,104.5499878,0.968270215,5.90E-08,5.81E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 592_802,6.51E-16,7.93E-16,9.72E-08,1.16E-07,7.38E-16,2.64E-15,8.40E-16,0.92327531,77.6463623,0.97167756,5.73E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 686_800,6.16E-16,7.53E-16,9.41E-08,1.11E-07,7.24E-16,2.50E-15,7.70E-16,0.887162727,79.2241745,0.974033468,5.64E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1148_802,6.62E-16,8.05E-16,9.84E-08,1.18E-07,7.64E-16,2.70E-15,8.65E-16,0.922729926,80.55756378,0.971076593,5.73E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1242_800,6.44E-16,7.86E-16,9.79E-08,1.18E-07,7.58E-16,2.61E-15,8.41E-16,0.903946868,94.71376801,0.969763606,5.55E-08,5.55E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1334_802,6.63E-16,8.05E-16,9.87E-08,1.16E-07,7.52E-16,2.69E-15,8.41E-16,0.930969849,94.36649323,0.970588235,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1984_802,6.73E-16,8.19E-16,9.96E-08,1.20E-07,7.66E-16,2.72E-15,8.75E-16,0.932692437,83.53630829,0.967979003,5.81E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2080_800,6.18E-16,7.55E-16,9.46E-08,1.11E-07,7.25E-16,2.54E-15,7.70E-16,0.904183701,90.32604218,0.975230415,5.64E-08,5.55E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2172_802,6.57E-16,8.00E-16,9.79E-08,1.18E-07,7.46E-16,2.67E-15,8.51E-16,0.942342329,80.44494629,0.970350404,5.73E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2540_802,6.54E-16,7.97E-16,9.84E-08,1.18E-07,7.63E-16,2.64E-15,8.35E-16,0.942883111,72.59991455,0.966540745,5.90E-08,5.55E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2636_802,6.55E-16,7.96E-16,9.72E-08,1.16E-07,7.53E-16,2.67E-15,8.18E-16,0.929962126,79.1420517,0.978189749,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3376_802,6.75E-16,8.18E-16,9.79E-08,1.18E-07,7.61E-16,2.74E-15,8.69E-16,0.939925021,68.78794861,0.976228209,5.73E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3652_802,7.23E-16,8.71E-16,1.02E-07,1.21E-07,8.16E-16,2.97E-15,9.20E-16,0.976197585,112.1050797,0.971554684,5.98E-08,5.81E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3932_802,6.60E-16,8.04E-16,9.94E-08,1.18E-07,7.50E-16,2.67E-15,8.68E-16,0.960952523,103.1987457,0.962193823,5.98E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 128_804,6.43E-16,7.83E-16,9.60E-08,1.15E-07,7.35E-16,2.61E-15,8.18E-16,0.90882505,79.93962097,0.975083056,5.55E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 406_804,6.21E-16,7.58E-16,9.46E-08,1.11E-07,7.17E-16,2.55E-15,7.70E-16,0.914833034,93.70213318,0.973669147,5.81E-08,5.55E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 776_804,6.24E-16,7.60E-16,9.41E-08,1.11E-07,7.21E-16,2.54E-15,7.70E-16,0.924853071,87.5459671,0.977116705,5.81E-08,5.55E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 870_802,6.56E-16,7.97E-16,9.72E-08,1.16E-07,7.50E-16,2.66E-15,8.43E-16,0.909955449,86.73036957,0.973969631,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 958_804,6.75E-16,8.19E-16,9.92E-08,1.16E-07,7.63E-16,2.75E-15,8.43E-16,0.941380577,109.4559937,0.973172015,6.07E-08,5.64E-08,5.81E-08,5.21E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1056_804,6.59E-16,8.00E-16,9.75E-08,1.15E-07,7.57E-16,2.71E-15,8.18E-16,0.902141956,80.13835907,0.973060345,5.73E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1612_802,6.93E-16,8.37E-16,9.94E-08,1.18E-07,8.01E-16,2.86E-15,8.69E-16,0.944662543,104.6776505,0.976851852,5.98E-08,5.73E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1708_802,6.63E-16,8.06E-16,9.74E-08,1.18E-07,7.36E-16,2.68E-15,8.59E-16,0.964086557,91.96775055,0.975832438,5.73E-08,5.73E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1798_802,6.10E-16,7.48E-16,9.48E-08,1.13E-07,6.73E-16,2.46E-15,7.89E-16,0.980276752,112.0836563,0.968677494,5.73E-08,5.73E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2262_802,6.94E-16,8.39E-16,9.91E-08,1.20E-07,7.67E-16,2.78E-15,8.94E-16,0.959955396,76.97635651,0.979392066,5.90E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2912_804,6.72E-16,8.14E-16,9.77E-08,1.16E-07,7.46E-16,2.74E-15,8.43E-16,0.965366474,59.73689651,0.976657825,5.90E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3096_804,6.87E-16,8.33E-16,1.01E-07,1.20E-07,7.66E-16,2.77E-15,8.94E-16,0.957187487,71.13435364,0.967609254,5.81E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3192_804,6.12E-16,7.48E-16,9.33E-08,1.13E-07,6.96E-16,2.47E-15,7.73E-16,0.932759373,96.25530243,0.97838785,5.81E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3470_804,6.55E-16,7.97E-16,9.72E-08,1.16E-07,7.33E-16,2.65E-15,8.42E-16,0.919340199,75.34428406,0.974470397,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3562_802,6.01E-16,7.38E-16,9.33E-08,1.13E-07,6.68E-16,2.42E-15,7.77E-16,0.94415785,76.38838959,0.972829297,5.73E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3748_804,6.70E-16,8.15E-16,9.86E-08,1.20E-07,7.56E-16,2.73E-15,8.77E-16,0.949239751,78.31162262,0.968865435,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3840_804,6.95E-16,8.42E-16,1.01E-07,1.21E-07,7.82E-16,2.84E-15,9.12E-16,0.955339463,65.49773407,0.963544304,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 312_804,6.99E-16,8.45E-16,1.00E-07,1.20E-07,7.73E-16,2.83E-15,8.94E-16,0.985934064,134.33078,0.974059003,5.73E-08,5.55E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 496_804,6.97E-16,8.45E-16,1.02E-07,1.21E-07,8.27E-16,2.84E-15,9.01E-16,0.887366601,86.28429413,0.959758551,5.98E-08,5.73E-08,5.81E-08,5.47E-08
